Network_I(Intel R _82574L_GNC) Current Bandwidth,Network_I(Intel R _82574L_GNC) Packets Sent sec,Memory Pool Paged Bytes,LogicalDisk(_Total) Disk Read Bytes sec,Memory Page Reads sec,Network_I(Intel R _82574L_GNC) Packets Sent sec.1,Memory Modified Page List Bytes,Process_IO Data Operations_sec,LogicalDisk(_Total) Avg  Disk Bytes Transfer,Processor_pct_ Processor_Time,Label
1000000000,0.10000042,178688000,0.0,0.0,0.10000042,9912320,6.90002898,36677.81818,0.077909168,1
1000000000,4.899969865,109907968,27443.03123,1.19999262,4.899969865,24784896,0.39999754,19660.8,27.18786479,0
1000000000,0.100153329,341200896,20652161.34,263.8038694,0.100153329,15548416,1797.551955,26285.32942,42.09881739,0
1000000000,7.905052119,146071552,51437.67382,6.504156807,7.905052119,22863872,141.3903626,13112.88889,38.55482141,2
1000000000,5.499819716,103813120,6553.38518,0.099996722,5.499819716,33738752,7.199763992,14080.0,22.73726617,0
1000000000,5.007430626,200925184,9742.457027,0.701040288,5.007430626,12292096,3.405052826,10705.45455,11.43084549,0
1000000000,2.804323566,147197952,0.0,0.0,2.804323566,13512704,16.8259414,8677.052632,27.70096211,2
1000000000,4.492970792,103223296,18780883.1,1016.609525,4.492970792,10227712,10.08422333,22414.36928,18.09717772,0
1000000000,0.099998347,152387584,0.0,0.0,0.099998347,17129472,85.29859001,9402.181818,0.157683736,6
1000000000,5.298897935,103690240,41829687.46,2287.124324,5.298897935,199380992,0.599875238,19985.07714,96.71970089,0
1000000000,141.6799201,198270976,0.0,1.697363384,141.6799201,9781248,119.5143512,13133.10843,26.9103715,5
1000000000,25.29995623,134541312,21708.76244,0.899998443,25.29995623,38072320,24.7999571,36746.79518,32.57828546,5
1000000000,4.600120063,106725376,0.0,0.0,4.600120063,15847424,3.600093962,33634.46154,23.66952173,0
1000000000,2.89979568,145657856,0.0,0.0,2.89979568,528384,17.7987459,15360.0,14.05991922,2
1000000000,4.899951441,104755200,299363.4333,15.29984838,4.899951441,17764352,5.999940541,17553.26512,29.29760889,0
1000000000,4.200055021,105447424,9447957.368,614.808054,4.200055021,483328,3.400044541,18080.62024,44.37391195,0
1000000000,5.800105562,103964672,6144.111823,0.10000182,5.800105562,6574080,7.100129222,31948.8,22.88903035,0
1000000000,0.0,152403968,0.0,0.0,0.0,18829312,74.99936851,18724.57143,0.07924711,6
1000000000,710.2491141,205410304,244067.677,9.685669066,710.2491141,14057472,37.64430142,46337.40659,35.09614986,0
1000000000,4.199953255,105115648,74136.77486,7.199919865,4.199953255,11022336,0.399995548,79465.58755,38.04794305,0
1000000000,3.187185506,130752512,557731.9661,45.11859482,3.187185506,6258688,37.94742743,12297.68067,44.448197,2
1000000000,4.300149516,105492480,3180398.582,139.1048367,4.300149516,372736,130.5045376,38802.3842,43.43551402,0
1000000000,4.800154277,151838720,0.0,0.0,4.800154277,17195008,83.00266771,20480.0,0.621894434,6
1000000000,2.899787794,146862080,0.0,0.0,2.899787794,17223680,24.19822917,18944.0,5.709993084,2
1000000000,3.489337422,104824832,100488834.2,3823.017775,3.489337422,36704256,1.296039614,28106.9079,92.83292659,0
1000000000,131.1973511,192335872,15564.48575,1.999959621,131.1973511,26853376,104.5978882,14826.53892,37.97041673,5
1000000000,5.300042559,103309312,322767.3918,6.800054604,5.300042559,17170432,4.500036135,36825.87234,30.8590611,0
1000000000,4.899991131,201117696,0.0,0.0,4.899991131,5029888,3.399993846,6826.666667,10.07920135,0
1000000000,6.499919466,109060096,409.5949251,0.099998761,6.499919466,33841152,4.299946724,9955.555556,20.15682886,0
1000000000,3.00000375,147197952,0.0,0.0,3.00000375,13025280,21.2000265,23756.8,5.390710148,2
1000000000,2.799883382,373067776,198238.1432,19.0992045,2.799883382,16498688,86.49639734,18111.06341,28.59730657,0
1000000000,4.892699652,107433984,0.0,0.0,4.892699652,33955840,3.494785466,17749.33333,15.82876068,0
1000000000,4.399900166,108777472,8191.814128,0.199995462,4.399900166,13135872,3.699916049,19660.8,25.0794893,0
1000000000,7.10003124,107171840,980689.115,76.10033484,7.10003124,31203328,145.4006398,13444.64891,22.03103792,0
1000000000,133.8072956,190947328,30767.66558,3.104810003,133.8072956,4247552,135.7102437,10532.0,30.51710696,5
1000000000,4.800073873,109109248,0.0,0.0,4.800073873,30810112,0.0,9216.0,18.35832346,0
1000000000,5.505590487,96235520,0.0,0.0,5.505590487,8359936,0.100101645,7372.8,19.29307521,0
1000000000,4.800209961,103583744,2457.7075,0.300013123,4.800209961,12017664,3.700161845,11027.69231,14.29679787,0
1000000000,0.199685892,198033408,0.0,142.8752554,0.199685892,12980224,142.4758836,26339.95007,1.873076176,0
1000000000,4.899877307,109101056,0.0,0.099997496,4.899877307,33976320,7.199819717,19456.0,18.28307964,0
1000000000,3.099570524,149135360,1638.173015,0.399944584,3.099570524,1622016,22.89682742,6656.0,10.04217245,2
1000000000,3.104919279,145817600,14051.0618,1.001586864,3.104919279,24178688,27.84411482,13237.07317,9.231340443,2
1000000000,4.006272902,103841792,19956649.12,1788.300067,4.006272902,565248,3.605645612,19177.46465,57.27686351,0
1000000000,3.899880703,201555968,0.0,0.0,3.899880703,2183168,3.799883762,6371.555556,9.924570057,0
1000000000,3.38918582,145211392,0.0,0.0,3.38918582,655360,26.51539494,11264.0,16.43883038,2
1000000000,90.24484117,190541824,15179.56289,7.311735189,90.24484117,14995456,71.81526206,22442.0369,40.45214389,5
1000000000,5.499945386,107851776,0.0,0.0,5.499945386,17473536,8.599914603,15564.8,19.61052537,0
1000000000,2.90269277,147009536,0.0,0.0,2.90269277,13828096,8.908264018,12800.0,8.595631102,2
1000000000,3.90348132,133627904,433077.4401,82.5736433,3.90348132,40833024,57.05088083,5417.718519,44.87613542,2
1000000000,5.400148504,107118592,0.0,0.0,5.400148504,13066240,0.400011,0.0,20.31115565,0
1000000000,2.595968539,146976768,0.0,0.0,2.595968539,11304960,15.47596629,13653.33333,5.224085595,2
1000000000,2.899900823,148262912,0.0,0.0,2.899900823,11649024,20.49929892,19797.33333,8.281765456,2
1000000000,0.099999405,188178432,0.0,0.0,0.099999405,10891264,115.4993128,13107.2,4.298804336,3
1000000000,4.206591224,106504192,0.0,0.0,4.206591224,26095616,0.0,4096.0,18.77895957,0
1000000000,148.167642,194285568,8588.132006,2.396242189,148.167642,21151744,108.7294893,11734.83417,37.20886818,5
1000000000,133.7330561,193183744,6555.220319,1.70042031,133.7330561,11513856,105.0259603,9794.970464,34.06253956,5
1000000000,122.2914142,192466944,2871.694863,1.602508294,122.2914142,32452608,96.75143825,11446.12081,35.83701692,5
1000000000,50.77778751,113577984,2538544.848,83.62811158,50.77778751,5603328,111.2704574,31971.09677,42.95945295,0
1000000000,2.895434392,146108416,3271.641178,0.099842565,2.895434392,16637952,20.76725357,20024.88889,3.745148294,2
1000000000,10.2846441,111542272,0.0,0.0,10.2846441,61489152,3.195229235,11702.85714,20.90009681,0
1000000000,2.509429986,159768576,0.0,0.0,2.509429986,5517312,16.56223791,19968.0,9.387551956,2
1000000000,4.200135496,105611264,34407.50999,1.300041939,4.200135496,741376,3.400109688,151895.1204,28.12275671,0
1000000000,5.199784261,105480192,0.0,0.0,5.199784261,11476992,0.099995851,20480.0,26.48753604,0
1000000000,2.804459315,123895808,0.0,0.0,2.804459315,16437248,17.32755219,15473.77778,10.79550428,2
1000000000,5.399915869,106414080,18022.11922,0.599990652,5.399915869,35348480,7.499883152,27852.8,14.68882915,0
1000000000,4.907365317,106708992,6563.450887,0.100150313,4.907365317,3178496,4.406613754,18274.46154,22.46198158,0
1000000000,4.700059738,105451520,38502.88937,1.400017794,4.700059738,32272384,0.100001271,23795.80952,26.48359867,0
1000000000,3.096481561,123891712,0.0,0.0,3.096481561,16474112,20.4767329,19660.8,12.67753987,2
1000000000,7.700161164,105193472,1251251.789,43.20090419,7.700161164,8622080,26.60055675,59331.43483,31.24845515,0
1000000000,3.295019052,149155840,0.0,0.0,3.295019052,2072576,19.07117087,22118.4,8.887313197,2
1000000000,4.900069826,105779200,6144.087553,0.20000285,4.900069826,8343552,4.100058426,121742.2222,37.7335014,0
1000000000,3.599964415,204791808,6564082.315,158.4984333,3.599964415,10579968,93.49907577,56002.16046,24.22070889,0
1000000000,3.59991425,103817216,35168647.08,1924.154167,3.59991425,10059776,3.399919014,19988.52866,20.86077893,0
1000000000,24.83791508,142913536,0.0,0.100152883,24.83791508,7041024,20.13072956,8216.674699,38.73483101,5
1000000000,5.500125788,107433984,0.0,0.0,5.500125788,32841728,0.100002287,17749.33333,16.24822279,0
1000000000,4.193466202,145752064,0.0,0.0,4.193466202,12062720,25.16079721,35986.28571,6.317362263,2
1000000000,131.0829932,201129984,7383.106891,2.002795923,131.0829932,13266944,104.9465064,11478.16993,31.32785375,5
1000000000,2.499975775,146698240,0.0,0.0,2.499975775,19697664,19.49981105,11377.77778,6.406992193,2
1000000000,4.800017184,108642304,11059.23959,0.200000716,4.800017184,1925120,3.800013604,20935.11111,20.46859969,0
1000000000,4.499878143,105635840,206023.2209,6.299829401,4.499878143,1335296,3.799897099,32286.11765,25.78348689,0
1000000000,22.93466345,137854976,0.0,0.100151369,22.93466345,28807168,15.32315942,8871.868852,39.83082158,5
1000000000,60.80722598,202903552,3261.098496,1.59233325,60.80722598,25083904,179.3365323,11826.36066,25.27464816,3
1000000000,157.3510989,157646848,2453.718659,5.49131373,157.3510989,35147776,150.6616803,54601.14286,83.15120022,4
1000000000,4.096222955,105934848,147354431.4,3812.384676,4.096222955,85909504,3.796499324,40223.40715,92.89066382,0
1000000000,4.493290484,105197568,4421174.17,184.025208,4.493290484,287432704,3.394930588,31721.11176,42.66386603,0
1000000000,4.099997639,282533888,722277.9841,33.29998083,4.099997639,1290240,69.39996004,11108.0787,67.34380845,0
1000000000,0.0,178647040,0.0,0.0,0.0,7958528,2.199998196,23904.0,0.54615396,1
1000000000,4.899870006,103919616,42505675.52,2458.434778,4.899870006,10948608,0.099997347,18524.04652,23.12696564,0
1000000000,5.20004732,107261952,0.0,0.0,5.20004732,30957568,3.50003185,9830.4,16.09314755,0
1000000000,124.9990004,190369792,0.0,1.597431314,124.9990004,10858496,99.63977824,10800.60759,32.68251086,5
1000000000,59.29445123,213180416,0.0,0.999906429,59.29445123,32567296,166.584411,10406.2906,18.82862502,3
1000000000,4.899870692,105525248,102499.695,6.49982847,4.899870692,9572352,8.799767774,15941.53086,29.45476659,0
1000000000,2.709583608,147070976,0.0,0.0,2.709583608,9867264,24.28589752,13653.33333,21.36008418,2
1000000000,4.506909769,109371392,222344.0868,5.007677521,4.506909769,6152192,7.511516281,85746.30453,32.08312535,0
1000000000,21.83424374,142270464,3281.947242,0.200314163,21.83424374,3710976,18.12843173,9419.487179,34.42965596,5
1000000000,2.700334815,143396864,362438.5388,81.71013124,2.700334815,7815168,67.40835796,7473.230769,43.27419615,2
1000000000,10.18460587,111538176,0.0,0.0,10.18460587,44834816,4.593057548,23040.0,22.30532863,0
1000000000,2.904650142,146120704,0.0,0.0,2.904650142,16064512,24.63944603,13777.45455,4.06545331,2
1000000000,10.71600961,113311744,13126.81132,0.300448868,10.71600961,11948032,3.204787921,9562.83871,96.24429806,0
1000000000,4.607097136,214355968,763185.2708,93.14348557,4.607097136,11071488,94.14502843,12531.8457,21.75251687,0
1000000000,4.699863657,105680896,26957041.98,1766.348758,4.699863657,7598080,0.099997099,17456.14015,21.8785764,0
1000000000,4.899873387,166862848,0.0,0.0,4.899873387,5218304,0.0,5461.333333,13.98555426,0
1000000000,7.799683567,99586048,109768.3467,2.399902636,7.799683567,1830912,7.099711965,24443.87097,26.01861385,0
1000000000,3.399893651,108830720,19660.18503,0.199993744,3.399893651,3862528,0.399987488,30492.44444,24.5335887,0
1000000000,5.399875209,106409984,0.0,0.0,5.399875209,11542528,3.599916806,9216.0,20.15819335,0
1000000000,3.394841301,139358208,12085162.15,1388.190547,3.394841301,274432,3.594537848,9221.588642,54.91274747,0
1000000000,2.799946661,145633280,0.0,0.0,2.799946661,12771328,16.99967616,17554.28571,6.251615285,2
1000000000,9.799609486,111616000,819.1673562,0.19999203,9.799609486,13778944,3.399864515,6324.148148,22.26997633,0
1000000000,130.3371954,195129344,0.0,1.602917085,130.3371954,1748992,100.4828647,12295.26241,31.14047479,5
1000000000,400.6995031,153669632,31539.16089,1.49999814,400.6995031,24469504,3259.795958,61983.50769,51.64081167,4
1000000000,98.58749246,153096192,34436.96143,3.503108869,98.58749246,35143680,77.56883924,13917.09091,32.20261411,5
1000000000,18.21667293,185634816,0.0,0.0,18.21667293,55193600,208.7451537,28803.28205,17.68063358,6
1000000000,128.3937521,191057920,18811.38196,2.296311274,128.3937521,26734592,97.54330935,12659.11409,29.40977136,5
1000000000,5.100157238,106704896,0.0,0.0,5.100157238,8093696,7.1002189,17066.66667,26.95105918,0
1000000000,0.099852378,152141824,16768.80899,0.199704756,0.099852378,17231872,81.97880254,17664.0,0.227652819,6
1000000000,4.40003432,105857024,6553.651118,0.10000078,4.40003432,4190208,0.80000624,21390.22222,28.74909013,0
1000000000,63.30025811,193224704,41024.97741,4.507138632,63.30025811,33628160,88.64039309,37227.05455,24.64686997,3
1000000000,3.205073728,145854464,410.2494372,0.200317108,3.205073728,12431360,26.3416997,11312.7619,11.10956912,2
1000000000,25.55994067,139644928,2862.713355,0.299530555,25.55994067,20291584,21.26666939,9628.903226,35.72564336,5
1000000000,4.800383839,105660416,24577.96525,1.300103956,4.800383839,26087424,3.400271886,13970.28571,26.40018169,0
1000000000,3.298606306,123686912,0.0,0.0,3.298606306,18370560,20.39138444,15928.88889,35.3380195,2
1000000000,5.300098794,103616512,23757.24284,0.400007456,5.300098794,245760,3.900072697,57990.73684,27.96762197,0
1000000000,54.08884688,143130624,8205.478401,0.400658125,54.08884688,6557696,489.0032416,19807.37255,99.92175357,4
1000000000,5.600214544,108068864,0.0,0.0,5.600214544,5328896,0.400015325,8192.0,19.60631039,0
1000000000,4.499911397,105607168,6553.470962,0.099998031,4.499911397,13729792,0.099998031,27989.33333,26.95471666,0
1000000000,5.408189947,98476032,108042.0145,3.905914961,5.408189947,3166208,82.22451752,13461.12621,69.09392345,0
1000000000,4.999921751,108171264,0.0,0.0,4.999921751,18694144,3.499945226,17749.33333,20.62648587,0
1000000000,3.104840664,146755584,3281.916738,0.10015615,3.104840664,10297344,18.22841938,17203.2,8.216163762,2
1000000000,3.197303842,105381888,98317707.01,4252.214278,3.197303842,466944,3.197303842,24275.38263,93.35940521,0
1000000000,4.206282426,196759552,4302720.864,67.9014163,4.206282426,73728,186.67882,27426.10006,21.75834482,0
1000000000,4.899989563,105857024,0.0,0.0,4.899989563,23068672,7.399984238,9362.285714,25.46935817,0
1000000000,11.30006283,152055808,0.0,0.0,11.30006283,19156992,75.50041978,29491.2,0.780768787,6
1000000000,4.499843225,108777472,0.0,0.0,4.499843225,12206080,3.799867613,0.0,19.53366077,0
1000000000,7.311107034,162156544,0.0,0.0,7.311107034,13819904,4.306542499,8391.111111,53.05366881,4
1000000000,4.992310693,105406464,22902.32515,0.798769711,4.992310693,9768960,6.989234971,62743.27273,27.68950197,0
1000000000,121.0377536,188862464,2877.607356,1.706170656,121.0377536,10870784,93.33757119,11409.34194,30.32962675,5
1000000000,4.200363331,107114496,3277.083468,0.100008651,4.200363331,43528192,3.500302776,13942.15385,24.1409823,0
1000000000,26.01500702,141381632,28278.71286,1.100634912,26.01500702,26542080,44.72580053,8908.171779,36.80163302,5
1000000000,4.500295444,105345024,168356.6526,5.500361099,4.500295444,28213248,7.00045958,30109.19298,26.479605,0
1000000000,4.199942713,109555712,6143.916197,0.099998636,4.199942713,13942784,4.099944077,24576.0,22.42292927,0
1000000000,4.592905064,197091328,0.0,0.0,4.592905064,12283904,3.99383049,5734.4,10.06099445,0
1000000000,253.2429983,193400832,8231.595755,1.597747623,253.2429983,48640000,3241.53035,13181.15556,100.0,6
1000000000,4.907707161,167669760,9845.862139,0.400629156,4.907707161,15556608,6.810695653,7528.918033,69.48330644,4
1000000000,22.90003504,152145920,0.0,0.100000153,22.90003504,17137664,83.2001273,34466.34146,12.03213408,6
1000000000,0.299998522,158203904,37683.01436,1.199994088,0.299998522,39772160,7044.665295,7791.09434,32.34413564,0
1000000000,112.9222412,195592192,0.0,1.597485287,112.9222412,20213760,92.95367511,13277.51295,28.62656644,5
1000000000,9.515290406,111296512,0.0,0.0,9.515290406,37462016,3.705955211,8123.733333,20.02971462,0
1000000000,6.889407123,155561984,0.0,0.0,6.889407123,22519808,7.688178964,18022.4,60.45147239,4
1000000000,36.74264924,197652480,0.0,0.398294301,36.74264924,25194496,136.7145187,11593.64384,19.72839174,3
1000000000,4.600040572,105578496,78234.29003,2.100018522,4.600040572,27631616,4.900043218,31744.0,29.06191334,0
1000000000,3.799989246,103862272,37671982.99,2355.593334,3.799989246,319488,3.599989812,18853.03319,30.07835504,0
1000000000,22.5358945,125362176,0.0,0.100159531,22.5358945,34222080,20.13206575,9563.060403,6.726895368,5
1000000000,11.31413588,186974208,0.0,0.0,11.31413588,2547712,6.608256355,23307.13043,59.16820718,1
1000000000,5.399893082,108367872,0.0,0.09999802,5.399893082,12169216,8.599829723,10358.15385,18.67338686,0
1000000000,117.3101915,193384448,0.0,1.505263364,117.3101915,22405120,98.34387312,9697.882353,27.03758828,5
1000000000,3.004575969,123686912,0.0,0.0,3.004575969,5554176,22.43416724,13926.4,10.56468718,2
1000000000,4.193575972,284467200,2294290.237,102.6427643,4.193575972,688128,237.9355129,22961.40766,68.56376205,0
1000000000,4.393437566,109096960,19339458.44,1951.085683,4.393437566,393216,3.594630736,14118.17413,47.57853679,0
1000000000,4.099984256,201580544,0.0,0.0,4.099984256,19054592,7.399971584,5580.8,9.453331446,0
1000000000,4.193296094,109346816,6543.139352,0.099840383,4.193296094,24371200,0.099840383,20480.0,19.50355202,0
1000000000,154.1703654,177262592,0.0,1.79965407,154.1703654,2277376,108.6791097,12284.54054,29.37504591,5
1000000000,20.10192315,171450368,0.0,0.100009568,20.10192315,25677824,4.600440124,14347.37778,64.91858717,4
1000000000,2.99997057,145891328,0.0,0.0,2.99997057,8024064,21.19979203,13653.33333,5.079142552,2
1000000000,2.496152306,147263488,817.9391876,0.199692184,2.496152306,12627968,21.36706374,8798.814815,7.096739505,2
1000000000,4.500177397,105435136,57755.87674,2.000078843,4.500177397,16326656,0.600023653,81311.27456,31.32545287,0
1000000000,4.089043694,137203712,32999784.19,2982.60831,4.089043694,10362880,3.590379829,12555.33445,60.52904701,0
1000000000,4.1060508,105160704,15903217.86,1450.136965,4.1060508,37027840,3.405017736,14905.32664,54.69881753,0
1000000000,2.795830438,123944960,0.0,0.0,2.795830438,10375168,17.57379133,15018.66667,10.75945694,2
1000000000,4.500095042,105541632,21924712.65,2606.05504,4.500095042,140111872,3.40007181,12827.77042,43.28006342,0
1000000000,0.300469264,223080448,0.0,0.0,0.300469264,27217920,10.8168935,20992.0,3.520060921,3
1000000000,2.599964744,146735104,0.0,0.0,2.599964744,19017728,15.59978847,8874.666667,6.017000911,2
1000000000,4.199769643,103731200,28817056.18,1559.314472,4.199769643,14708736,3.699797066,20986.60728,18.59822384,0
1000000000,4.699851203,105914368,0.0,0.0,4.699851203,8044544,6.999778387,9216.0,25.86162362,0
1000000000,129.5958853,178356224,0.0,1.499952377,129.5958853,2048000,98.09688542,12386.98667,29.14153553,5
1000000000,0.399995982,159989760,0.0,0.0,0.399995982,20586496,4.299956808,16384.0,0.079019293,0
1000000000,107.2009434,190283776,1228.810814,2.500022,107.2009434,1011712,93.70082457,12616.56693,37.6553753,5
1000000000,4.199970038,206012416,522697.0712,89.19936367,4.199970038,9715712,95.6993173,11051.25238,23.28167425,0
1000000000,5.007635994,103841792,28280128.32,2540.874503,5.007635994,40824832,0.0,14081.66758,31.37852019,0
1000000000,0.901382159,174698496,911477.6389,74.21379774,0.901382159,34910208,132.3028702,14674.12078,1.724821769,0
1000000000,3.397679691,103505920,47336531.01,2613.515204,3.397679691,63897600,3.797406713,22240.47841,96.9578429,0
1000000000,2.898926846,147116032,0.0,0.0,2.898926846,10113024,20.39245092,12743.11111,23.15185535,2
1000000000,150.964105,197623808,1635.843847,1.597503757,150.964105,13410304,109.8283833,13070.35514,29.25073774,5
1000000000,5.0000089,103677952,6553.611665,0.100000178,5.0000089,1961984,3.50000623,139755.52,27.65626736,0
1000000000,3.0000165,145850368,0.0,0.0,3.0000165,11796480,22.000121,22118.4,5.468758508,2
1000000000,62.17608183,191119360,0.0,0.89820985,62.17608183,13516800,53.6929888,10629.87156,24.20723614,5
1000000000,80.18318192,192761856,549548.1688,41.83904511,80.18318192,14815232,106.9441941,14310.31975,60.13722117,5
1000000000,3.195174583,145223680,6134.7352,0.099849206,3.195174583,10428416,28.15747602,37273.6,8.420493892,2
1000000000,142.2245726,196472832,0.0,1.602530395,142.2245726,21123072,120.390096,12681.55224,26.44761191,5
1000000000,133.8150354,190189568,2461.555621,1.602575274,133.8150354,25559040,109.1754406,11946.66667,32.54955284,5
1000000000,5.500118583,107663360,0.0,0.200004312,5.500118583,28020736,0.400008624,6376.727273,18.43577492,0
1000000000,4.493138214,201310208,0.0,0.0,4.493138214,21995520,3.594510571,6826.666667,9.202798021,0
1000000000,3.204928411,135823360,1663280.927,82.52690658,3.204928411,33427456,76.41751179,20240.07729,35.91693002,2
1000000000,4.099978639,139829248,592585.7126,17.79990726,4.099978639,208896,3.699980723,53593.44578,34.68875332,0
1000000000,3.299944891,146755584,0.0,0.0,3.299944891,9670656,19.99966601,22937.6,8.594379785,2
1000000000,3.095538988,146755584,0.0,0.0,3.095538988,10289152,24.864168,17203.2,8.100815561,2
1000000000,2.805099165,126095360,0.0,0.0,2.805099165,13873152,16.93077711,13516.8,13.04509315,2
1000000000,5.099814775,105832448,0.0,0.0,5.099814775,6533120,3.399876516,8192.0,24.29946699,0
1000000000,4.9999966,105852928,0.0,0.0,4.9999966,196608,3.699997484,39594.66667,25.15640642,0
1000000000,4.500011835,105271296,16551160.33,1580.504157,4.500011835,262144,4.900012887,15239.71845,36.40577114,0
1000000000,33.50272377,191287296,13773.91982,5.000406533,33.50272377,37847040,515.141881,19021.98675,100.0,6
1000000000,0.600003301,383098880,368130.0256,41.10022615,0.600003301,27394048,65.1003582,13625.22353,0.157716683,0
1000000000,4.393230778,165756928,0.0,0.0,4.393230778,5087232,0.099846154,18022.4,15.13052331,0
1000000000,4.592684313,200912896,0.0,0.0,4.592684313,2076672,0.0,6436.571429,9.051000789,0
1000000000,3.405393258,145944576,0.0,0.400634501,3.405393258,12546048,39.26218109,31347.6129,7.822589811,2
1000000000,4.899913174,105529344,13106.96774,0.399992912,4.899913174,11964416,7.399868874,16430.54545,30.54819736,0
1000000000,4.399903334,105447424,0.0,0.0,4.399903334,25903104,0.299993409,21440.0,25.39249914,0
1000000000,3.899951719,99528704,0.0,0.0,3.899951719,11644928,3.599955433,7168.0,18.20418671,0
1000000000,26.59987019,149204992,137727.3279,5.99997072,26.59987019,27238400,44.9997804,17505.82114,42.57885138,5
1000000000,6.199912457,105635840,10295560.23,429.5939341,6.199912457,2940928,11.09984327,34054.50508,53.28168028,0
1000000000,10.2842812,104165376,34287025.08,1974.082753,10.2842812,16728064,50.02354252,20460.36284,29.17440303,0
1000000000,3.69977054,105410560,233867.0956,8.599466661,3.69977054,15773696,6.999565887,25853.24731,33.75360645,0
1000000000,23.65489414,141389824,0.0,0.09980968,23.65489414,24051712,23.3554651,10333.09091,47.42621986,5
1000000000,2.801882136,134270976,3201638.669,102.0685635,2.801882136,20860928,98.06587477,30568.18886,44.49418766,2
1000000000,25.40063679,136691712,9421.036185,0.600015042,25.40063679,11587584,20.80052147,9321.931034,29.84216373,5
1000000000,131.3050802,187510784,5333.129602,1.702659315,131.3050802,9809920,103.1611232,11239.3253,34.58461665,5
1000000000,120.1970378,191963136,0.0,1.402298774,120.1970378,12935168,97.66009321,10164.99363,43.34829112,5
1000000000,9.272955888,122880000,242645.9353,6.481098201,9.272955888,3629056,5.184878561,23160.0,55.36557076,5
1000000000,4.899986672,196665344,0.0,0.0,4.899986672,12296192,3.399990752,5120.0,10.85969501,0
1000000000,4.099959205,109215744,0.0,0.0,4.099959205,12140544,0.499995025,30184.72727,27.65701539,0
1000000000,2.89998202,145805312,409.5974605,0.09999938,2.89998202,12615680,22.19986236,8874.666667,4.688149074,2
1000000000,729.3890567,205410304,112126.3177,6.199906981,729.3890567,13864960,37.89943138,49115.27116,30.93850554,0
1000000000,5.699882639,103432192,0.0,0.0,5.699882639,7753728,3.899919701,17554.28571,24.37647012,0
1000000000,2.998776859,145641472,0.0,0.0,2.998776859,9699328,21.9910303,11264.0,7.927774302,2
1000000000,215.0481781,163319808,3282.113972,2.504054239,215.0481781,13111296,980.58764,65956.57143,64.31956545,4
1000000000,0.100000897,178769920,0.0,0.0,0.100000897,43941888,6.300056512,32946.08696,0.546579623,1
1000000000,5.007828036,103456768,24774367.9,1588.28274,5.007828036,201908224,3.906105868,22611.81227,50.15630332,0
1000000000,2.795586021,145805312,408.954298,0.199684716,2.795586021,12320768,23.66263882,12083.2,9.830047874,2
1000000000,4.600026082,105103360,27154329.97,1821.310327,4.600026082,63074304,0.100000567,18869.15198,37.18742274,0
1000000000,3.100010168,145993728,0.0,0.0,3.100010168,9998336,21.70007118,12334.54545,10.78075216,2
1000000000,3.104956442,146976768,22974.27383,0.901438967,3.104956442,3637248,39.56315466,10422.04444,8.525802598,2
1000000000,7.388931971,101507072,408.9873696,0.199700864,7.388931971,15454208,9.186239748,7404.307692,20.82246218,0
1000000000,2.904595069,145997824,3281.992112,0.100158451,2.904595069,11309056,20.83295774,15564.8,7.040448215,2
1000000000,4.099799274,105385984,36241681.61,2380.783437,4.099799274,12193792,3.499828648,16421.41097,31.4091946,0
1000000000,3.09565398,145403904,0.0,0.0,3.09565398,10735616,22.76803573,36864.0,16.3275577,2
1000000000,5.099970369,105144320,25656375.74,2009.288326,5.099970369,180224,3.399980246,15800.83944,37.65707978,0
1000000000,109.2974665,190246912,6553.448091,1.699960595,109.2974665,15036416,91.19788603,10926.59908,36.56352577,5
1000000000,4.892466433,143024128,6543.524085,0.299538761,4.892466433,19468288,9.585240359,9707.102041,35.80178546,4
1000000000,784.4737503,186286080,0.0,0.0,784.4737503,43962368,10.1996587,831363.8788,8.127404306,0
1000000000,5.007990148,105598976,2871.781871,0.100159803,5.007990148,3694592,7.411825419,107929.6,31.60961947,0
1000000000,4.892279543,196362240,0.0,0.0,4.892279543,13099008,3.594327827,16384.0,10.99944407,0
1000000000,4.49996139,109166592,0.0,0.0,4.49996139,905216,0.0,0.0,23.5945301,0
1000000000,161.657956,120848384,168554.0308,30.85380383,161.657956,17002496,1944.288894,19638.85714,53.58522303,0
1000000000,0.0,152227840,0.0,0.0,0.0,18305024,80.90180573,10240.0,0.075827743,6
1000000000,2.70428215,146743296,0.0,0.0,2.70428215,18440192,19.53092664,22528.0,4.77187356,2
1000000000,4.399602628,105451520,31148495.47,1774.639715,4.399602628,213340160,3.39969294,20581.16664,29.6938606,0
1000000000,22.33517477,124080128,0.0,0.200315469,22.33517477,31182848,21.93454384,14086.5641,5.241313738,5
1000000000,4.607371409,342097920,0.0,4.807691905,4.607371409,905216,8820.11144,8120.034756,54.9291432,0
1000000000,2.795593139,146767872,4907.46407,0.099842612,2.795593139,12365824,17.57229973,10147.84,6.708884023,2
1000000000,5.499793318,103342080,6553.353725,0.099996242,5.499793318,4345856,0.199992484,7714.133333,29.3776208,0
1000000000,2.600711008,126226432,0.0,0.0,2.600711008,18927616,16.20443013,23552.0,16.85151554,2
1000000000,11.80033182,160886784,391844.6184,15.70044148,11.80033182,38027264,24.10067769,23073.28,7.420378913,0
